1.535982
1.573185
1.501830
1.638748
1.646676
1.629598
1.592092
1.675341
1.711933
1.697295
1.731753
1.710713
1.739073
1.689673
1.661008
1.756150
1.753405
1.828115
1.886054
1.864708
1.836654
1.826590
1.832994
1.865623
1.876601
1.873856
1.899166
1.980586
1.967474
1.968692
1.980890
2.028461
2.046453
2.114455
2.124212
2.076641
2.068103
2.183370
2.214779
2.190078
2.258080
2.255031
2.258995
2.266619
2.284306
2.286440
2.195873
2.201057
2.168428
2.176661
2.198922
2.241308
2.257165
2.236735
2.263570
2.243443
2.178797
2.192214
2.279426
2.286135
2.268144
2.326693
2.319068
2.465745
2.558447
2.570338
2.609981
2.583147
2.515449
2.410246
2.320288
2.368469
2.318763
2.262654
2.205631
2.196483
2.287049
2.302602
2.299857
2.198617
2.190994
2.052246
2.061395
2.098293
1.980586
2.052552
1.973266
2.062614
2.110794
2.151961
2.143423
2.106525
2.174833
2.187944
2.179101
2.164768
2.088532
2.107135
2.122687
2.065054
1.996747
2.022057
2.002235
1.949481
1.926916
2.002845
2.052856
2.019618
1.961069
1.971742
1.951311
1.884834
1.880565
1.834519
1.828421
1.814698
1.790302
1.900690
1.913498
1.912583
1.910449
1.865318
2.049501
2.172392
2.128176
2.094023
2.073287
2.034254
2.026936
1.976315
2.019313
2.001931
2.062310
2.044318
2.004980
2.017788
2.078166
2.115064
2.146473
2.122381
2.183980
2.169343
2.169038
2.192214
2.192214
2.165989
2.152877
2.078166
2.064444
2.067188
2.067188
1.981499
1.990038
1.926611
1.967168
1.932709
1.925696
1.931490
1.961679
1.937894
1.866843
1.822626
1.895812
1.880260
1.829640
1.821101
1.785729
1.852815
1.806464
1.738158
1.778714
1.756759
1.810733
1.755234
1.744257
1.752490
1.764383
1.816833
1.793961
1.798841
1.751270
1.708274
1.798231
1.746391
1.767127
1.738158
1.700650
1.689367
1.677170
1.696991
1.614962
1.593311
1.545131
1.596970
1.613133
1.649726
1.844887
1.851595
1.872942
1.888494
1.947651
1.933320
2.000101
2.072371
2.048587
2.078471
2.122077
2.082740
2.049501
1.975400
